openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore,longAccount,longShortRatio,shortAccount,symbol,timestamp
2021-07-21 00:00:00,29860.12,29950,29573.94,29754.88,50714.493,1626811199999,1507636280.84105,428470,26053.434,774592813.65303,0,0.5917,1.4492,0.4083,BTCUSDT,2021-07-21 00:00:00
2021-07-21 04:00:00,29754.88,29955,29480.12,29775.9,56297.844,1626825599999,1672848433.72912,473579,28766.714,854884571.3572,0,0.5919,1.4504,0.4081,BTCUSDT,2021-07-21 04:00:00
2021-07-21 08:00:00,29775.89,29882,29472.41,29818.53,65017.523,1626839999999,1932826163.95018,464946,33940.978,1009117971.01612,0,0.5879,1.4266,0.4121,BTCUSDT,2021-07-21 08:00:00
2021-07-21 12:00:00,29818.54,30933.19,29808,30797.85,145044.744,1626854399999,4432895601.48045,930173,80406.259,2456519238.96832,0,0.5562,1.2533,0.4438,BTCUSDT,2021-07-21 12:00:00
2021-07-21 16:00:00,30797.85,31646.15,30700,31500,120274.812,1626868799999,3753028162.92457,827113,64246,2004908997.69733,0,0.5467,1.206,0.4533,BTCUSDT,2021-07-21 16:00:00
2021-07-21 20:00:00,31500,31949,31410.68,31904.38,122748.62,1626883199999,3888306607.16495,822971,61378.114,1944734679.78421,0,0.566,1.3041,0.434,BTCUSDT,2021-07-21 20:00:00
2021-07-22 00:00:00,31904.43,32883.9,31560,31618.46,262023.844,1626897599999,8410131566.25994,1741773,131454.501,4220932645.16236,0,0.5453,1.1993,0.4547,BTCUSDT,2021-07-22 00:00:00
2021-07-22 04:00:00,31618.46,32232.46,31502.12,32120,71967.847,1626911999999,2291802909.66707,611236,37004.421,1178486376.31783,0,0.5463,1.2041,0.4537,BTCUSDT,2021-07-22 04:00:00
2021-07-22 08:00:00,32120,32350,31760,31915,63270.748,1626926399999,2026077082.78905,551613,32231.321,1032243174.84286,0,0.5578,1.2614,0.4422,BTCUSDT,2021-07-22 08:00:00
2021-07-22 12:00:00,31914.99,32297.61,31852,32115.11,60061.33,1626940799999,1925965809.68517,511024,30164.377,967464416.37646,0,0.5726,1.3397,0.4274,BTCUSDT,2021-07-22 12:00:00
2021-07-22 16:00:00,32115.11,32240,31700,31886.59,80915.972,1626955199999,2582026367.52703,606874,39626.596,1264537909.19663,0,0.576,1.3585,0.424,BTCUSDT,2021-07-22 16:00:00
2021-07-22 20:00:00,31886.58,32583.48,31730,32482.65,100393.997,1626969599999,3229115585.6403,784765,53504.049,1721516319.4352,0,0.5628,1.2873,0.4372,BTCUSDT,2021-07-22 20:00:00
2021-07-23 00:00:00,32481.84,32574.51,32206,32348.11,53495.733,1626983999999,1730010731.84949,458001,25894.171,837460267.30815,0,0.5546,1.2452,0.4454,BTCUSDT,2021-07-23 00:00:00
2021-07-23 04:00:00,32348.11,32473,32050,32268.11,39121.156,1626998399999,1261304451.27391,379395,19546.991,630328502.34564,0,0.5564,1.2543,0.4436,BTCUSDT,2021-07-23 04:00:00
2021-07-23 08:00:00,32268.12,32800,32182.32,32570.79,66198.952,1627012799999,2152492701.47548,511515,35146.765,1143002044.15135,0,0.5537,1.2406,0.4463,BTCUSDT,2021-07-23 08:00:00
2021-07-23 12:00:00,32569.99,32930,32350,32478.19,63153.913,1627027199999,2058734244.31161,514611,31476.718,1026481810.50196,0,0.5428,1.1872,0.4572,BTCUSDT,2021-07-23 12:00:00
2021-07-23 16:00:00,32478.19,32520.44,32200,32287.6,55390.659,1627041599999,1792272054.61484,486299,27274.736,882694786.44629,0,0.5489,1.2168,0.4511,BTCUSDT,2021-07-23 16:00:00
2021-07-23 20:00:00,32287.61,32599.98,32221.22,32305.83,47363.541,1627055999999,1534875304.25415,430532,23609.913,765266139.13196,0,0.5474,1.2095,0.4526,BTCUSDT,2021-07-23 20:00:00
2021-07-24 00:00:00,32305.9,32324.93,31970.82,32221.12,63105.877,1627070399999,2028637240.04068,522777,30326.497,975014786.05888,0,0.542,1.1834,0.458,BTCUSDT,2021-07-24 00:00:00
2021-07-24 04:00:00,32221.13,33650,32178.56,33634.46,109437.074,1627084799999,3606236001.22804,818861,61492.768,2026581858.04613,0,0.5329,1.1409,0.4671,BTCUSDT,2021-07-24 04:00:00
2021-07-24 08:00:00,33631.74,33790,33379.81,33647.97,67963.173,1627099199999,2281347379.94082,542532,35068.442,1177308141.6343,0,0.5248,1.1044,0.4752,BTCUSDT,2021-07-24 08:00:00
2021-07-24 12:00:00,33647.97,33930.52,33550.5,33793.83,56703.261,1627113599999,1913102263.98729,472512,29908.939,1009406971.41895,0,0.5368,1.1589,0.4632,BTCUSDT,2021-07-24 12:00:00
2021-07-24 16:00:00,33793.83,34100,33526,33855.37,68369.545,1627127999999,2308866402.99257,549533,34548,1167165552.9727,0,0.5373,1.1612,0.4627,BTCUSDT,2021-07-24 16:00:00
2021-07-24 20:00:00,33855.37,34038.72,33710,33831.17,43537.704,1627142399999,1473111446.43723,408464,21337.407,722086653.83081,0,0.5312,1.1331,0.4688,BTCUSDT,2021-07-24 20:00:00
