openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
2021-09-24 14:00:00,44196.80,45134.33,40650.00,41510.06,292298.170,1632484799999,12517120782.33292,2499073,145095.084,6217246083.10123,0
2021-09-24 20:00:00,41510.06,42640.64,40818.19,41977.67,192260.066,1632506399999,8030993399.19188,1616730,99022.888,4136998898.76717,0
2021-09-25 02:00:00,41980.57,43196.82,41909.41,42798.49,66380.443,1632527999999,2830448746.79421,657755,34633.352,1477022142.11318,0
2021-09-25 08:00:00,42798.49,42938.00,42010.76,42428.32,62028.586,1632549599999,2638511010.37509,621336,30561.228,1300201264.82780,0
2021-09-25 14:00:00,42428.31,42950.00,41630.26,42472.89,102402.667,1632571199999,4344794535.82447,917949,51978.924,2205746742.00314,0
2021-09-25 20:00:00,42472.89,42749.69,42145.18,42574.39,72040.656,1632592799999,3059943507.55420,692827,35695.120,1516213198.02441,0
2021-09-26 02:00:00,42574.39,42800.00,42356.00,42651.58,40612.886,1632614399999,1730463755.23011,431934,20881.963,889908389.56204,0
2021-09-26 08:00:00,42646.84,42714.00,41832.93,42049.67,58920.921,1632635999999,2486610101.30047,613755,29730.362,1254903403.34150,0
2021-09-26 14:00:00,42049.66,43755.00,40725.01,43058.87,185216.880,1632657599999,7806820605.44999,1498798,97014.172,4091203807.87321,0
2021-09-26 20:00:00,43058.86,43529.00,43058.86,43130.78,53702.809,1632679199999,2322769939.61856,539110,27209.696,1177048429.61383,0
2021-09-27 02:00:00,43130.04,43940.00,42650.00,43150.00,56553.306,1632700799999,2447600897.91294,582668,28659.089,1240885785.50499,0
2021-09-27 08:00:00,43150.01,44350.00,42914.04,44063.74,62535.389,1632722399999,2743753277.25183,615857,32185.672,1412267259.85359,0
2021-09-27 14:00:00,44063.74,44194.00,43330.00,43735.01,62202.792,1632743999999,2721865065.30046,650375,30877.205,1351253719.53797,0
2021-09-27 20:00:00,43735.00,44060.72,42825.78,43036.09,95287.815,1632765599999,4126390431.87348,952639,46655.664,2020984603.98975,0
2021-09-28 02:00:00,43037.98,43398.57,42059.13,42122.69,65285.610,1632787199999,2794089300.86508,639639,31483.486,1348002583.66466,0
2021-09-28 08:00:00,42122.69,42749.00,41900.67,42396.60,58378.974,1632808799999,2473937936.12430,574490,30142.825,1277665078.92000,0
2021-09-28 14:00:00,42399.38,42480.99,41505.01,42087.21,101932.919,1632830399999,4270605181.58698,941068,51259.595,2147818285.54289,0
2021-09-28 20:00:00,42085.72,42566.85,41100.53,41391.59,132653.519,1632851999999,5531750116.83616,1191865,65549.559,2734032317.50962,0
2021-09-29 02:00:00,41391.59,41999.00,40854.00,41006.32,66780.126,1632873599999,2772709361.82873,629559,32994.148,1370118155.20434,0
2021-09-29 08:00:00,41002.96,42444.00,40708.73,42274.21,88295.432,1632895199999,3682984129.23121,792167,45804.538,1910922927.09512,0
2021-09-29 14:00:00,42274.22,42493.72,42109.59,42374.10,49048.686,1632916799999,2074763212.54588,533020,24853.992,1051485320.10186,0
2021-09-29 20:00:00,42374.10,42576.80,41200.00,41218.46,89577.658,1632938399999,3753190440.27385,890598,43540.481,1824790780.65353,0
2021-09-30 02:00:00,41218.45,41547.58,40887.00,41499.71,66385.813,1632959999999,2735824627.46682,674376,33788.146,1392784447.39934,0
2021-09-30 08:00:00,41499.70,43822.85,41387.78,43506.32,109847.958,1632981599999,4717462710.64207,1020557,57337.716,2461631166.55675,0
2021-09-30 14:00:00,43506.33,43645.00,42710.40,43055.44,84620.691,1633003199999,3650362730.82254,765904,42369.058,1827936526.43141,0
2021-09-30 20:00:00,43055.44,43778.88,42810.06,43313.06,112305.449,1633024799999,4852252803.23285,1011609,58309.922,2519834531.47005,0
