openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore,longAccount,longShortRatio,shortAccount,symbol,timestamp
2021-08-15 09:15:00,47143.3,47219.68,47138.07,47210.99,434.729,1628990399999,20515235.56512,6061,263.253,12423941.10903,0,0.5929,1.4564,0.4071,BTCUSDT,2021-08-15 09:15:00
2021-08-15 09:20:00,47210.99,47324.14,47172.75,47195,1864.802,1628990699999,88105947.2288,15412,1045.653,49416156.41107,0,0.5933,1.4588,0.4067,BTCUSDT,2021-08-15 09:20:00
2021-08-15 09:25:00,47194.99,47299.99,47161.7,47261.82,847.713,1628990999999,40049912.42341,8238,519.062,24529863.03872,0,0.594,1.4631,0.406,BTCUSDT,2021-08-15 09:25:00
2021-08-15 09:30:00,47261.82,47388.75,47261.82,47334.4,1720.42,1628991299999,81416338.23209,14753,1042.536,49335833.92893,0,0.5928,1.4558,0.4072,BTCUSDT,2021-08-15 09:30:00
2021-08-15 09:35:00,47333.52,47347.75,47202.55,47232.24,801.425,1628991599999,37877498.89502,9162,331.702,15676136.96887,0,0.5925,1.454,0.4075,BTCUSDT,2021-08-15 09:35:00
2021-08-15 09:40:00,47234.61,47269.09,47211,47219.01,459.947,1628991899999,21724626.28002,6539,256.114,12097356.61409,0,0.5926,1.4546,0.4074,BTCUSDT,2021-08-15 09:40:00
2021-08-15 09:45:00,47219.01,47225.2,47086.63,47131.4,1249.078,1628992199999,58901967.29847,11410,350.585,16531785.88147,0,0.5926,1.4546,0.4074,BTCUSDT,2021-08-15 09:45:00
2021-08-15 09:50:00,47131.39,47196.55,47115,47168.66,416.402,1628992499999,19635176.86255,6114,262.936,12399301.59193,0,0.5936,1.4606,0.4064,BTCUSDT,2021-08-15 09:50:00
2021-08-15 09:55:00,47168.63,47175,47108,47153.85,452.558,1628992799999,21334134.50015,5922,179.394,8457019.42989,0,0.594,1.4631,0.406,BTCUSDT,2021-08-15 09:55:00
2021-08-15 10:00:00,47153.85,47232.15,47153.84,47209.93,522.249,1628993099999,24648398.23809,7685,316.576,14941656.47054,0,0.5946,1.4667,0.4054,BTCUSDT,2021-08-15 10:00:00
2021-08-15 10:05:00,47209.92,47238,47149.75,47149.76,449.803,1628993399999,21230007.89461,5951,221.73,10465959.37755,0,0.594,1.4631,0.406,BTCUSDT,2021-08-15 10:05:00
2021-08-15 10:10:00,47149.75,47233.08,47140,47179.93,462.232,1628993699999,21813102.06625,6678,260.205,12279272.16581,0,0.5938,1.4618,0.4062,BTCUSDT,2021-08-15 10:10:00
2021-08-15 10:15:00,47179.93,47253,47179.93,47249.86,325.352,1628993999999,15366972.74648,5625,167.594,7915844.53888,0,0.5937,1.4612,0.4063,BTCUSDT,2021-08-15 10:15:00
2021-08-15 10:20:00,47250,47350,47249.99,47298.91,926.672,1628994299999,43839678.45384,10114,467.857,22132183.96174,0,0.5936,1.4606,0.4064,BTCUSDT,2021-08-15 10:20:00
2021-08-15 10:25:00,47302.87,47312.34,47223.67,47253.89,407.892,1628994599999,19274900.94888,6592,177.93,8407768.34852,0,0.5921,1.4516,0.4079,BTCUSDT,2021-08-15 10:25:00
2021-08-15 10:30:00,47253.9,47344.98,47253.89,47334.13,512.456,1628994899999,24241782.36437,7131,317.166,15004336.07886,0,0.5926,1.4546,0.4074,BTCUSDT,2021-08-15 10:30:00
2021-08-15 10:35:00,47334.12,47335.69,47264.83,47314.45,400.558,1628995199999,18942057.88508,6097,191.872,9073686.04878,0,0.592,1.451,0.408,BTCUSDT,2021-08-15 10:35:00
2021-08-15 10:40:00,47314.46,47329.96,47259.64,47299.17,621.377,1628995499999,29385404.73141,6337,330.087,15609506.51301,0,0.5919,1.4504,0.4081,BTCUSDT,2021-08-15 10:40:00
2021-08-15 10:45:00,47299.18,47306.29,47222,47244.11,379.079,1628995799999,17912315.46111,6286,168.747,7973387.63334,0,0.5916,1.4486,0.4084,BTCUSDT,2021-08-15 10:45:00
2021-08-15 10:50:00,47244.1,47309.97,47244.09,47266.15,549.926,1628996099999,25996915.28396,6034,249.425,11790354.71064,0,0.5918,1.4498,0.4082,BTCUSDT,2021-08-15 10:50:00
2021-08-15 10:55:00,47266.1,47270.67,47180,47180.2,660.469,1628996399999,31184773.23304,7770,231.804,10944070.40645,0,0.5918,1.4498,0.4082,BTCUSDT,2021-08-15 10:55:00
2021-08-15 11:00:00,47180.2,47264.39,47180.19,47213.25,306.699,1628996699999,14485370.57723,6055,158.566,7489278.00767,0,0.5922,1.4522,0.4078,BTCUSDT,2021-08-15 11:00:00
2021-08-15 11:05:00,47213.24,47213.24,47141.01,47154.07,655.531,1628996999999,30921025.37749,8465,233.43,11010489.03309,0,0.5922,1.4522,0.4078,BTCUSDT,2021-08-15 11:05:00
2021-08-15 11:10:00,47154.06,47198.54,47114.41,47165.9,545.783,1628997299999,25740279.83542,6885,258.308,12184444.36781,0,0.5922,1.4522,0.4078,BTCUSDT,2021-08-15 11:10:00
2021-08-15 11:15:00,47165.9,47183.25,47080,47111.3,1289.105,1628997599999,60745161.96885,11058,595.97,28088134.68197,0,0.5923,1.4528,0.4077,BTCUSDT,2021-08-15 11:15:00
2021-08-15 11:20:00,47111.3,47163.28,47111.3,47156.11,405.115,1628997899999,19099023.2221,5912,224.845,10599817.86879,0,0.5919,1.4504,0.4081,BTCUSDT,2021-08-15 11:20:00
2021-08-15 11:25:00,47156.12,47199,47141,47170.23,409.805,1628998199999,19335042.92615,5766,194.463,9175376.30401,0,0.5921,1.4516,0.4079,BTCUSDT,2021-08-15 11:25:00
2021-08-15 11:30:00,47170.24,47280.46,47170.23,47220.95,712.778,1628998499999,33672463.73735,7572,510.299,24107988.09503,0,0.5919,1.4504,0.4081,BTCUSDT,2021-08-15 11:30:00
2021-08-15 11:35:00,47220.95,47260,47188.66,47189.62,337.421,1628998799999,15939785.36567,5919,157.067,7420566.30978,0,0.591,1.445,0.409,BTCUSDT,2021-08-15 11:35:00
2021-08-15 11:40:00,47189.63,47210.1,47128.75,47168.48,428.601,1628999099999,20214143.37553,7071,203.287,9587983.73085,0,0.5904,1.4414,0.4096,BTCUSDT,2021-08-15 11:40:00
2021-08-15 11:45:00,47167.85,47167.85,46951,46992.39,1967.508,1628999399999,92517796.87955,19457,721.637,33929520.18832,0,0.5899,1.4384,0.4101,BTCUSDT,2021-08-15 11:45:00
2021-08-15 11:50:00,46992.39,47034.05,46859.71,46873.53,1680.867,1628999699999,78894788.35122,17375,667.804,31353527.64589,0,0.5889,1.4325,0.4111,BTCUSDT,2021-08-15 11:50:00
2021-08-15 11:55:00,46873.52,46955.55,46805.13,46900.01,1607.126,1628999999999,75342042.62328,16305,883.342,41416185.0036,0,0.5875,1.4242,0.4125,BTCUSDT,2021-08-15 11:55:00
2021-08-15 12:00:00,46900.01,46914.09,46624.94,46674.1,3671.475,1629000299999,171581550.82156,34009,1328.093,62061622.64416,0,0.5854,1.412,0.4146,BTCUSDT,2021-08-15 12:00:00
2021-08-15 12:05:00,46674.1,46771.71,46640.18,46746.39,1548.905,1629000599999,72354194.57788,16865,893.063,41717685.32782,0,0.5844,1.4062,0.4156,BTCUSDT,2021-08-15 12:05:00
2021-08-15 12:10:00,46746.4,46747.02,46500.94,46572.9,3200.234,1629000899999,149134151.37561,28067,1261.444,58780501.6155,0,0.5838,1.4027,0.4162,BTCUSDT,2021-08-15 12:10:00
2021-08-15 12:15:00,46572.47,46666.14,46565.59,46629.89,1638.332,1629001199999,76366283.37773,16152,940.641,43846531.35941,0,0.5828,1.3969,0.4172,BTCUSDT,2021-08-15 12:15:00
2021-08-15 12:20:00,46629.9,46735,46629.9,46707.79,1418.745,1629001499999,66253386.79347,12332,892.28,41666119.24555,0,0.5841,1.4044,0.4159,BTCUSDT,2021-08-15 12:20:00
2021-08-15 12:25:00,46707.78,46762.98,46700,46760.34,617.638,1629001799999,28862821.44136,8218,365.931,17101300.69232,0,0.5858,1.4143,0.4142,BTCUSDT,2021-08-15 12:25:00
2021-08-15 12:30:00,46760.33,46843.19,46662.65,46715.01,1669.539,1629002099999,78069586.60325,16185,879.274,41126008.01273,0,0.5861,1.416,0.4139,BTCUSDT,2021-08-15 12:30:00
2021-08-15 12:35:00,46715,46807.59,46676.77,46753.05,717.232,1629002399999,33525320.69717,8945,379.416,17737537.55835,0,0.5874,1.4237,0.4126,BTCUSDT,2021-08-15 12:35:00
2021-08-15 12:40:00,46753.05,46812,46742.54,46742.55,513.324,1629002699999,24016345.1675,6605,196.043,9172233.0481,0,0.5877,1.4254,0.4123,BTCUSDT,2021-08-15 12:40:00
2021-08-15 12:45:00,46742.13,46753.78,46701,46715,438.489,1629002999999,20486038.60378,6754,166.865,7795769.47294,0,0.5886,1.4307,0.4114,BTCUSDT,2021-08-15 12:45:00
2021-08-15 12:50:00,46716.66,46723.92,46680,46702.72,441.554,1629003299999,20620285.95857,6509,201.307,9401161.54594,0,0.5882,1.4284,0.4118,BTCUSDT,2021-08-15 12:50:00
2021-08-15 12:55:00,46702.73,46739.54,46656.83,46737.35,443.51,1629003599999,20708744.07645,6541,189.263,8838110.65221,0,0.5879,1.4266,0.4121,BTCUSDT,2021-08-15 12:55:00
2021-08-15 13:00:00,46737.34,46737.35,46633.73,46730.11,798.236,1629003899999,37273520.57534,9077,252.757,11803080.33208,0,0.5878,1.426,0.4122,BTCUSDT,2021-08-15 13:00:00
2021-08-15 13:05:00,46730.1,46799,46711.01,46764.06,659.641,1629004199999,30843643.75132,8097,405.406,18955820.07048,0,0.5873,1.4231,0.4127,BTCUSDT,2021-08-15 13:05:00
2021-08-15 13:10:00,46764.06,46839.73,46764.05,46820,698.665,1629004499999,32708704.62351,9259,412.841,19327742.72394,0,0.588,1.4272,0.412,BTCUSDT,2021-08-15 13:10:00
2021-08-15 13:15:00,46819.99,46880,46795,46859.01,673.511,1629004799999,31547382.16506,8907,422.819,19806558.59471,0,0.5888,1.4319,0.4112,BTCUSDT,2021-08-15 13:15:00
2021-08-15 13:20:00,46858.7,46886,46781.98,46804.64,606.94,1629005099999,28426201.94011,7912,286.98,13442178.17536,0,0.5895,1.4361,0.4105,BTCUSDT,2021-08-15 13:20:00
2021-08-15 13:25:00,46804.64,46804.64,46657,46736.87,879.198,1629005399999,41079444.4213,9481,299.212,13980291.99054,0,0.5897,1.4372,0.4103,BTCUSDT,2021-08-15 13:25:00
2021-08-15 13:30:00,46736.86,46799.82,46658.43,46679.95,583.264,1629005699999,27249037.56377,7778,295.805,13819822.4524,0,0.5902,1.4402,0.4098,BTCUSDT,2021-08-15 13:30:00
2021-08-15 13:35:00,46678.18,46734.94,46663.72,46733.89,548.931,1629005999999,25635547.83233,6888,287.115,13409253.57753,0,0.5901,1.4396,0.4099,BTCUSDT,2021-08-15 13:35:00
2021-08-15 13:40:00,46733.89,46735.84,46607,46633.16,650.043,1629006299999,30337891.92347,7708,250.936,11712959.71522,0,0.59,1.439,0.41,BTCUSDT,2021-08-15 13:40:00
2021-08-15 13:45:00,46633.16,46711.69,46580,46583.43,835.94,1629006599999,38990665.85448,9098,340.958,15907145.20232,0,0.5904,1.4414,0.4096,BTCUSDT,2021-08-15 13:45:00
2021-08-15 13:50:00,46583.43,46638,46513.43,46627.41,1323.413,1629006899999,61641883.95382,11087,722.778,33670425.2066,0,0.5909,1.4444,0.4091,BTCUSDT,2021-08-15 13:50:00
2021-08-15 13:55:00,46627.41,46720,46627.41,46644.55,647.788,1629007199999,30234625.59349,7439,351.662,16412992.70426,0,0.592,1.451,0.408,BTCUSDT,2021-08-15 13:55:00
2021-08-15 14:00:00,46644.55,46720.42,46564.2,46667.91,953.491,1629007499999,44479913.01459,10722,505.858,23603277.0575,0,0.5924,1.4534,0.4076,BTCUSDT,2021-08-15 14:00:00
2021-08-15 14:05:00,46667.92,46788.6,46654.43,46676.8,756.261,1629007799999,35348748.92871,9524,363.951,17012278.75126,0,0.592,1.451,0.408,BTCUSDT,2021-08-15 14:05:00
2021-08-15 14:10:00,46676.8,46725.99,46571.36,46592.09,801.534,1629008099999,37378327.13906,8856,347.136,16190838.03727,0,0.5916,1.4486,0.4084,BTCUSDT,2021-08-15 14:10:00
2021-08-15 14:15:00,46592.09,46595.1,46315.53,46375.33,3846.545,1629008399999,178647334.52143,33176,1304.875,60617274.41196,0,0.5924,1.4534,0.4076,BTCUSDT,2021-08-15 14:15:00
2021-08-15 14:20:00,46375.39,46466.17,46300,46410.29,2093.407,1629008699999,97121352.20992,19505,1217.131,56473592.13446,0,0.5917,1.4492,0.4083,BTCUSDT,2021-08-15 14:20:00
2021-08-15 14:25:00,46410.29,46553.52,46378.05,46461.34,1599.898,1629008999999,74371926.49118,13557,965.658,44891872.53022,0,0.5918,1.4498,0.4082,BTCUSDT,2021-08-15 14:25:00
2021-08-15 14:30:00,46462.73,46494.09,46384.8,46440.99,819.471,1629009299999,38047837.52062,10392,385.383,17893965.36552,0,0.5925,1.454,0.4075,BTCUSDT,2021-08-15 14:30:00
2021-08-15 14:35:00,46440.98,46543.59,46437.55,46520.52,729.343,1629009599999,33913427.30091,8465,388.804,18077413.24916,0,0.5928,1.4558,0.4072,BTCUSDT,2021-08-15 14:35:00
2021-08-15 14:40:00,46520.52,46570,46502.14,46510,712.877,1629009899999,33178460.64901,7805,356.837,16609257.23159,0,0.5932,1.4582,0.4068,BTCUSDT,2021-08-15 14:40:00
2021-08-15 14:45:00,46510,46580,46510,46559.99,530.834,1629010199999,24711448.34169,6658,307.105,14296044.64432,0,0.5935,1.46,0.4065,BTCUSDT,2021-08-15 14:45:00
2021-08-15 14:50:00,46559.99,46559.99,46430.76,46470,622.897,1629010499999,28951129.79269,7676,256.877,11938505.90182,0,0.5935,1.46,0.4065,BTCUSDT,2021-08-15 14:50:00
2021-08-15 14:55:00,46472.78,46479.97,46425,46434.47,409.129,1629010799999,19007767.76665,6119,216.335,10051365.27724,0,0.5929,1.4564,0.4071,BTCUSDT,2021-08-15 14:55:00
2021-08-15 15:00:00,46434.47,46490.8,46316.26,46360.23,1703.796,1629011099999,79044730.36254,16249,671.084,31139263.46386,0,0.5928,1.4558,0.4072,BTCUSDT,2021-08-15 15:00:00
2021-08-15 15:05:00,46360.23,46436.07,46210,46319.99,2900.629,1629011399999,134254509.23391,29307,1325.898,61376609.40485,0,0.5931,1.4576,0.4069,BTCUSDT,2021-08-15 15:05:00
2021-08-15 15:10:00,46319.99,46320,46171.61,46209.25,1940.061,1629011699999,89675235.80971,20075,833.585,38536147.67807,0,0.5943,1.4649,0.4057,BTCUSDT,2021-08-15 15:10:00
2021-08-15 15:15:00,46209.48,46336,46175.3,46287.37,1887.086,1629011999999,87328625.97616,17328,987.725,45711023.97811,0,0.5951,1.4697,0.4049,BTCUSDT,2021-08-15 15:15:00
2021-08-15 15:20:00,46287.36,46362.3,46231.99,46359.99,923.834,1629012299999,42771716.6427,11218,549.794,25457288.83218,0,0.5976,1.4851,0.4024,BTCUSDT,2021-08-15 15:20:00
2021-08-15 15:25:00,46362.3,46374.07,46266.76,46341.2,562.081,1629012599999,26038398.82382,8205,243.636,11287820.48677,0,0.5986,1.4913,0.4014,BTCUSDT,2021-08-15 15:25:00
2021-08-15 15:30:00,46341.2,46341.2,46215.1,46278.3,1075.62,1629012899999,49766195.84931,11234,421.057,19484013.43689,0,0.5991,1.4944,0.4009,BTCUSDT,2021-08-15 15:30:00
2021-08-15 15:35:00,46280.66,46313.57,46169,46211.71,1093.721,1629013199999,50555676.03524,11947,407.467,18838937.25442,0,0.6002,1.5013,0.3998,BTCUSDT,2021-08-15 15:35:00
2021-08-15 15:40:00,46211.53,46253.97,46120,46128.14,1918.924,1629013499999,88579011.11702,19216,814.241,37591947.1554,0,0.6005,1.5031,0.3995,BTCUSDT,2021-08-15 15:40:00
2021-08-15 15:45:00,46128.13,46152.42,45666,45743.08,12625.944,1629013799999,579059195.77546,94475,5229.199,239767134.82467,0,0.6001,1.5006,0.3999,BTCUSDT,2021-08-15 15:45:00
2021-08-15 15:50:00,45743.08,45855,45705.84,45773.02,3941.506,1629014099999,180431789.00339,35907,2285.431,104620879.71772,0,0.5954,1.4716,0.4046,BTCUSDT,2021-08-15 15:50:00
2021-08-15 15:55:00,45770.01,45830.41,45703.36,45788.25,2497.261,1629014399999,114305030.12752,26178,1247.947,57124408.76461,0,0.6,1.5,0.4,BTCUSDT,2021-08-15 15:55:00
2021-08-15 16:00:00,45788.25,45794.61,45600,45786.84,4682.393,1629014699999,213925104.63645,47235,2217.695,101332537.89921,0,0.599,1.4938,0.401,BTCUSDT,2021-08-15 16:00:00
2021-08-15 16:05:00,45786.85,45920,45710,45913.95,2904.958,1629014999999,133092662.84914,28580,1767.004,80970082.51216,0,0.592,1.451,0.408,BTCUSDT,2021-08-15 16:05:00
2021-08-15 16:10:00,45913.96,45920,45850.03,45890.22,1926.161,1629015299999,88398527.37206,20793,773.337,35494082.31572,0,0.5971,1.482,0.4029,BTCUSDT,2021-08-15 16:10:00
2021-08-15 16:15:00,45890.21,45896.46,45800,45856.53,1494.67,1629015599999,68522546.13291,15390,531.588,24372966.95763,0,0.5996,1.4975,0.4004,BTCUSDT,2021-08-15 16:15:00
2021-08-15 16:20:00,45856.53,45867.6,45772.93,45795,937.513,1629015899999,42948253.46253,12010,413.758,18955906.48801,0,0.5995,1.4969,0.4005,BTCUSDT,2021-08-15 16:20:00
2021-08-15 16:25:00,45794.99,45816,45714.89,45754.36,1043.529,1629016199999,47747513.50859,12638,543.582,24874041.52083,0,0.5995,1.4969,0.4005,BTCUSDT,2021-08-15 16:25:00
2021-08-15 16:30:00,45754.35,45885.43,45670,45880.03,1918.773,1629016499999,87862133.12557,19892,992.367,45450876.34037,0,0.5987,1.4919,0.4013,BTCUSDT,2021-08-15 16:30:00
2021-08-15 16:35:00,45880.03,45940,45850,45896.18,1445.261,1629016799999,66335620.11044,15056,882.314,40501948.55958,0,0.5998,1.4988,0.4002,BTCUSDT,2021-08-15 16:35:00
2021-08-15 16:40:00,45896.18,45898.5,45757.42,45803.98,1048.575,1629017099999,48045492.50324,11873,420.903,19283762.21885,0,0.6009,1.5056,0.3991,BTCUSDT,2021-08-15 16:40:00
2021-08-15 16:45:00,45803.98,45916.98,45781.41,45791.47,1251.922,1629017399999,57402762.11495,12665,649.379,29775961.33037,0,0.6009,1.5056,0.3991,BTCUSDT,2021-08-15 16:45:00
2021-08-15 16:50:00,45791.48,45863.23,45745,45849.99,819.416,1629017699999,37524797.08636,10337,423.755,19408100.29054,0,0.6019,1.5119,0.3981,BTCUSDT,2021-08-15 16:50:00
2021-08-15 16:55:00,45850,45850,45750,45754.55,752.753,1629017999999,34459412.00334,9287,323.836,14823959.88448,0,0.6019,1.5119,0.3981,BTCUSDT,2021-08-15 16:55:00
2021-08-15 17:00:00,45754.55,45845,45663,45835.98,1888.978,1629018299999,86376890.00639,20077,900.951,41200870.68504,0,0.6034,1.5214,0.3966,BTCUSDT,2021-08-15 17:00:00
2021-08-15 17:05:00,45835.98,45936,45814.39,45912.54,1750.217,1629018599999,80286439.08292,17202,1040.425,47730334.45214,0,0.603,1.5189,0.397,BTCUSDT,2021-08-15 17:05:00
2021-08-15 17:10:00,45912.54,45972.18,45853.6,45970.42,1215.469,1629018899999,55804320.80437,14444,622.678,28597063.75638,0,0.6027,1.517,0.3973,BTCUSDT,2021-08-15 17:10:00
2021-08-15 17:15:00,45970.43,45988,45882.47,45923.29,1107.179,1629019199999,50866324.73828,14837,480.461,22075770.0051,0,0.6042,1.5265,0.3958,BTCUSDT,2021-08-15 17:15:00
2021-08-15 17:20:00,45923.29,45923.3,45850,45899.01,803.82,1629019499999,36883812.50026,9117,320.524,14707714.45632,0,0.6044,1.5278,0.3956,BTCUSDT,2021-08-15 17:20:00
2021-08-15 17:25:00,45899.02,45910,45852.27,45875.1,478.05,1629019799999,21935331.16937,7368,231.981,10645313.00577,0,0.6044,1.5278,0.3956,BTCUSDT,2021-08-15 17:25:00
2021-08-15 17:30:00,45875.09,45949,45825,45940.47,565.768,1629020099999,25951133.314,8373,297.509,13648880.23452,0,0.6056,1.5355,0.3944,BTCUSDT,2021-08-15 17:30:00
2021-08-15 17:35:00,45940.47,45964.09,45864.7,45955.48,1100.195,1629020399999,50522882.69721,10593,696.408,31981367.86878,0,0.6061,1.5387,0.3939,BTCUSDT,2021-08-15 17:35:00
2021-08-15 17:40:00,45955.48,46140,45952.22,46140,2385.852,1629020699999,109836858.43269,23460,1592.615,73328895.82653,0,0.6062,1.5394,0.3938,BTCUSDT,2021-08-15 17:40:00
2021-08-15 17:45:00,46139.99,46171.41,46050.23,46115.18,2611.204,1629020999999,120414554.69295,22403,1263.995,58294611.57397,0,0.6103,1.5661,0.3897,BTCUSDT,2021-08-15 17:45:00
2021-08-15 17:50:00,46113.37,46119.49,46033.07,46051.87,934.896,1629021299999,43067151.67648,11154,473.032,21792261.70469,0,0.6117,1.5753,0.3883,BTCUSDT,2021-08-15 17:50:00
2021-08-15 17:55:00,46050.74,46050.74,46002,46033.61,750.498,1629021599999,34537881.66754,10050,364.021,16752900.95146,0,0.6121,1.578,0.3879,BTCUSDT,2021-08-15 17:55:00
2021-08-15 18:00:00,46033.61,46033.61,45916.24,45960.5,1450.399,1629021899999,66665845.0991,15281,517.049,23764664.27822,0,0.6129,1.5833,0.3871,BTCUSDT,2021-08-15 18:00:00
2021-08-15 18:05:00,45960.57,46125.28,45950,46106.22,1130.682,1629022199999,52037040.43211,12692,757.043,34845428.08256,0,0.6129,1.5833,0.3871,BTCUSDT,2021-08-15 18:05:00
2021-08-15 18:10:00,46105.54,46147.09,46042.13,46081.23,1173.797,1629022499999,54105697.04425,13653,571.241,26334220.86773,0,0.614,1.5907,0.386,BTCUSDT,2021-08-15 18:10:00
2021-08-15 18:15:00,46081.23,46149.97,46050.23,46059.05,1048.451,1629022799999,48333278.89558,11139,607.684,28014875.01873,0,0.6143,1.5927,0.3857,BTCUSDT,2021-08-15 18:15:00
2021-08-15 18:20:00,46059.04,46059.63,45941.04,46005.41,1152.583,1629023099999,53025266.64077,11853,391.328,18004966.99773,0,0.6149,1.5967,0.3851,BTCUSDT,2021-08-15 18:20:00
2021-08-15 18:25:00,46005.4,46005.41,45912.11,45987.89,1031.188,1629023399999,47394382.47121,11451,421.607,19377782.16916,0,0.6155,1.6008,0.3845,BTCUSDT,2021-08-15 18:25:00
2021-08-15 18:30:00,45987.89,46067.7,45930.48,45935.96,889.001,1629023699999,40895475.88393,10927,376.76,17332946.30625,0,0.615,1.5974,0.385,BTCUSDT,2021-08-15 18:30:00
2021-08-15 18:35:00,45934.96,45965.21,45850,45959,1493.76,1629023999999,68539105.645,16730,674.961,30971538.60964,0,0.6145,1.594,0.3855,BTCUSDT,2021-08-15 18:35:00
2021-08-15 18:40:00,45958,46000,45872.69,45906.22,889.732,1629024299999,40892692.28418,10445,383.919,17645831.42554,0,0.6125,1.5806,0.3875,BTCUSDT,2021-08-15 18:40:00
2021-08-15 18:45:00,45906.22,45963.06,45841.01,45858.49,1049.118,1629024599999,48130290.26176,12453,448.263,20569118.90631,0,0.6125,1.5806,0.3875,BTCUSDT,2021-08-15 18:45:00
2021-08-15 18:50:00,45861.08,45912.33,45800,45889.75,1045.663,1629024899999,47943631.54551,12809,482.787,22141497.56138,0,0.6114,1.5733,0.3886,BTCUSDT,2021-08-15 18:50:00
2021-08-15 18:55:00,45889.75,45955.52,45889.75,45938.45,601.532,1629025199999,27628649.04775,9053,314.175,14429921.10392,0,0.6105,1.5674,0.3895,BTCUSDT,2021-08-15 18:55:00
2021-08-15 19:00:00,45938.93,45938.93,45860.88,45869.1,636.552,1629025499999,29212173.09637,8300,292.742,13434187.58429,0,0.6111,1.5714,0.3889,BTCUSDT,2021-08-15 19:00:00
2021-08-15 19:05:00,45869.11,45911.52,45825,45843.67,744.254,1629025799999,34134844.85333,9285,371.173,17024224.92175,0,0.6097,1.5621,0.3903,BTCUSDT,2021-08-15 19:05:00
2021-08-15 19:10:00,45843.68,45867.25,45671.84,45705.59,2479.869,1629026099999,113441789.15561,24619,977.76,44731436.29754,0,0.6093,1.5595,0.3907,BTCUSDT,2021-08-15 19:10:00
2021-08-15 19:15:00,45705.58,45866.23,45667,45834.2,1525.237,1629026399999,69833293.27116,15988,900.91,41244230.22945,0,0.6104,1.5667,0.3896,BTCUSDT,2021-08-15 19:15:00
2021-08-15 19:20:00,45834.2,45880,45750,45869.57,933.208,1629026699999,42758228.49295,11151,477.447,21879759.33167,0,0.6111,1.5714,0.3889,BTCUSDT,2021-08-15 19:20:00
