openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,ignore
2021-09-28 12:00:00,42527.72,42749.00,42472.34,42702.19,5323.178,1632803399999,226967282.90622,48624,3159.045,134699179.63652,0
2021-09-28 12:30:00,42702.18,42735.35,42551.89,42604.73,2819.670,1632805199999,120200919.08551,29959,1316.316,56114703.59039,0
2021-09-28 13:00:00,42604.73,42705.49,42322.83,42421.49,5643.478,1632806999999,239841712.02247,54965,2707.566,115084641.30068,0
2021-09-28 13:30:00,42421.50,42518.56,42351.00,42396.60,3155.794,1632808799999,133908504.53057,35078,1473.231,62519179.23771,0
2021-09-28 14:00:00,42399.38,42480.99,42262.48,42350.06,3638.687,1632810599999,154085023.19006,38331,1735.264,73488243.93485,0
2021-09-28 14:30:00,42350.06,42402.04,41824.00,42194.42,11985.857,1632812399999,504403277.20297,104721,5738.497,241518576.29101,0
2021-09-28 15:00:00,42194.43,42289.30,41714.28,41845.13,12326.957,1632814199999,517014391.00410,108379,5852.875,245577942.56003,0
2021-09-28 15:30:00,41844.91,41940.00,41629.01,41762.05,8341.313,1632815999999,348435468.41230,84645,4247.812,177451912.21253,0
2021-09-28 16:00:00,41763.93,42066.59,41505.01,41731.35,17849.537,1632817799999,746427253.95348,147702,9060.873,378939209.08814,0
2021-09-28 16:30:00,41731.36,41955.00,41622.37,41825.13,8297.249,1632819599999,346457293.10504,80173,4403.140,183868733.85242,0
2021-09-28 17:00:00,41825.13,42049.93,41646.52,42031.35,8401.800,1632821399999,351606005.07951,75740,4445.635,186091379.49547,0
2021-09-28 17:30:00,42031.35,42123.75,41837.82,41876.58,6205.493,1632823199999,260606120.09993,62973,3058.186,128455978.71317,0
2021-09-28 18:00:00,41874.85,41926.25,41600.00,41643.81,7773.377,1632824999999,324614024.45405,76679,3635.060,151817408.58754,0
2021-09-28 18:30:00,41643.80,41871.86,41630.76,41802.92,4592.856,1632826799999,191788806.28522,48601,2246.597,93821040.74456,0
2021-09-28 19:00:00,41802.93,42050.00,41700.00,41954.59,7222.574,1632828599999,302706845.54255,62187,3942.706,165245159.65858,0
2021-09-28 19:30:00,41954.59,42150.00,41852.40,42087.21,5297.219,1632830399999,222460673.25777,50937,2892.950,121542700.40459,0
2021-09-28 20:00:00,42085.72,42117.51,41942.19,42083.13,4866.812,1632832199999,204553818.95791,48466,2411.654,101381990.64088,0
